Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr16.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr16.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr16.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr16

[+] Loading strelka  2.9.0  on cn2298 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16/runWorkflow.py
[2021-03-13T05:24:02.691559] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.692453] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.693223] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.693836] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.694488] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16'
[2021-03-13T05:24:02.695317] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.696050] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.696909] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.698051] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] memMb: 257654
[2021-03-13T05:24:02.698932] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr16/workspace/pyflow.data
[2021-03-13T05:24:02.700062] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.701383] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.702274] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.703205] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.704958] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.707782] [cn2298.hpc.nih.gov] [29836_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:02.901140] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0015' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.902127] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0019] Task initiated on local node
[2021-03-13T05:24:02.903908] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.904916] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0016' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.906193] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0005] Task initiated on local node
[2021-03-13T05:24:02.907168] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.909059] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.911221] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.913072] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0015] Task initiated on local node
[2021-03-13T05:24:02.914009] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0016' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.915072] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0016] Task initiated on local node
[2021-03-13T05:24:02.917193] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.918560] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0019' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.919525] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0009] Task initiated on local node
[2021-03-13T05:24:02.920373] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.922063] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.924377] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.925675] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0016] Task initiated on local node
[2021-03-13T05:24:02.926660] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0012' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.927353] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.928943] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.929884] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.931664] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0020' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.933250] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.934262] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0000] Task initiated on local node
[2021-03-13T05:24:02.935469] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.936304] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.939958] [cn2298.hpc.nih.gov] [29836_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.943773] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0002] Task initiated on local node
[2021-03-13T05:24:02.947544] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.949243] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0020] Task initiated on local node
[2021-03-13T05:24:02.955449] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0013] Task initiated on local node
[2021-03-13T05:24:02.956337] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.958379] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0011] Task initiated on local node
[2021-03-13T05:24:02.959518] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.961128] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.965639] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.967101] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.973185] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.974309] [cn2298.hpc.nih.gov] [29836_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0019] Task initiated on local node
[2021-03-13T05:24:02.979811] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.981245] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.982684] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.984020] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.987718] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.988831] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.992660] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0016' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.994153] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0016' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.000088] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.001295] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.002749] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.007409] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.008818] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.013663] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.016134] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.024121] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.025947] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.027433] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.033601] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.035006] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.040612] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.043665] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.047363] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.052904] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.054288] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.055416] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.056769] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.057728] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.059207] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.061278] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.066351] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.067517] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.075548] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.076875] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.083100] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.084428] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.085833] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.087003] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.088458] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.089851] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.091208] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.092426] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.094015] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.095316] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.096877] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.098161] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.099646] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.106069] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.107668] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.108836] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.110170] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.111149] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.112586] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.113823] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.115226] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.121546] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.123151] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.124335] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.125806] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.127137] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.129259] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.130516] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.132083] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.133477] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.142393] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.143808] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.145534] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.146693] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.148102] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.149302] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.150809] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.157872] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.159257] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.160476] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.161682] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.162953] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.164610] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.165865] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.167266] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.168442] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.169890] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.177564] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.179642] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.181013] [cn2298.hpc.nih.gov] [29836_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0005' to sub-workflow 'CallGenome'
