Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr17.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr17.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr17.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr17

[+] Loading strelka  2.9.0  on cn2345 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17/runWorkflow.py
[2021-03-13T05:24:02.500002] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.500606] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.501032] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.501452] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.501856] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17'
[2021-03-13T05:24:02.502302] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.502734] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.503290] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.503662] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] memMb: 257654
[2021-03-13T05:24:02.504276] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr17/workspace/pyflow.data
[2021-03-13T05:24:02.504957] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.505577] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.506213] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.506869] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.508025] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.508641] [cn2345.hpc.nih.gov] [49567_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:02.661903] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.662758] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.663649] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.666911] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.667832] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.668783] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.671882] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.672706] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.673670] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.674697] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Completed command task: 'CallGenome+makeTmpDir' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.677655] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.678739] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.679556] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0018' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.680340] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.681383] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.682212] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.682906] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0019' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.684286] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.686187] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.686931] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0018] Task initiated on local node
[2021-03-13T05:24:02.688795] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.689874] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.691530] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_002_chr3_0005] Task initiated on local node
[2021-03-13T05:24:02.692861] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.694982] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.696353] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0019] Task initiated on local node
[2021-03-13T05:24:02.697394] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.699481] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0005] Task initiated on local node
[2021-03-13T05:24:02.701512] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0016' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.702254] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_002_chr3_0016' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.703456] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0010] Task initiated on local node
[2021-03-13T05:24:02.704063] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.704721] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0003] Task initiated on local node
[2021-03-13T05:24:02.705408] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_002_chr3_0016' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.706848] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0019' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.708690] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.710260] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.711193] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0016] Task initiated on local node
[2021-03-13T05:24:02.712823] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.713708] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.715484] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.717425] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0015' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.718861] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0009] Task initiated on local node
[2021-03-13T05:24:02.720858] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.722099] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0000] Task initiated on local node
[2021-03-13T05:24:02.723344] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.725695] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.726627] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0002] Task initiated on local node
[2021-03-13T05:24:02.727755] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.728577] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.730244] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0015] Task initiated on local node
[2021-03-13T05:24:02.733716] [cn2345.hpc.nih.gov] [49567_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.734764] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_002_chr3_0002] Task initiated on local node
[2021-03-13T05:24:02.738152] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.739102] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0019] Task initiated on local node
[2021-03-13T05:24:02.744540] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0000] Task initiated on local node
[2021-03-13T05:24:02.745713] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.747019] [cn2345.hpc.nih.gov] [49567_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0008] Task initiated on local node
[2021-03-13T05:24:02.748791] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.750673] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.754566] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.757990] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.760807] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.761773] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.766631] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.767499] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.771620] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.772895] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.778192] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.778854] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.780224] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.784441] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.785481] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.786508] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.791940] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.793545] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.797862] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.802502] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.804478] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.805622] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.811349] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_003_chr4_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.819456] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_003_chr4_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.825351] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.830181] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.844509] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.845946] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.853448] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.854660] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.856090] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.863445] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.864525] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.865316] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.866481] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.867490] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.871993] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.875280] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.876394] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.877438] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.884451] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.885364] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.886575] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.887810] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.890020] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.895308] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.896590] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.897851] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.904031] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.905033] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.906343] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.907327] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.908462] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.909248] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0014' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.910706] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_004_chr5_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.911889] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_004_chr5_0015' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.913096] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.913841] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.914991] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.915859] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.917088] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.917883] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.918887] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.919895] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.921103] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.922219] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_005_chr6_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.923411] [cn2345.hpc.nih.gov] [49567_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_005_chr6_0005' to sub-workflow 'CallGenome'
